股票代码,买入日期,卖出日期,买入价格(前复权),卖出价格(前复权),涨幅
300076,2024-10-30,2024-10-31,6.3,6.11,-0.0302
300510,2024-10-30,2024-10-31,4.48,4.47,-0.0022
920578,2024-10-30,2024-10-31,23.78,19.97,-0.1602
002813,2024-10-30,2024-10-31,27.78,28.17,0.014
920090,2024-10-30,2024-10-31,9.23,8.9,-0.0358
920925,2024-10-30,2024-10-31,16.0,16.15,0.0094
002474,2024-10-30,2024-10-31,6.34,6.3,-0.0063
002912,2024-10-30,2024-10-31,27.33,31.99,0.1705
920873,2024-10-30,2024-10-31,5.5,5.86,0.0655
300675,2024-10-30,2024-10-31,15.25,15.42,0.0111
600076,2024-10-30,2024-10-31,2.07,2.12,0.0242
603978,2024-10-30,2024-10-31,17.05,18.62,0.0921
002875,2024-10-30,2024-10-31,18.7,17.43,-0.0679
601798,2024-10-30,2024-10-31,6.66,6.66,0.0
300189,2024-10-30,2024-10-31,3.08,3.12,0.013
301232,2024-10-30,2024-10-31,28.92,28.97,0.0017
002453,2024-10-30,2024-10-31,5.35,6.41,0.1981
300830,2024-10-30,2024-10-31,8.48,8.43,-0.0059
920145,2024-10-30,2024-10-31,15.4,12.09,-0.2149
300305,2024-10-30,2024-10-31,6.1,6.16,0.0098
600257,2024-10-30,2024-10-31,4.85,5.06,0.0433
920305,2024-10-30,2024-10-31,23.71,22.65,-0.0447
301125,2024-10-30,2024-10-31,11.02,10.95,-0.0064
920670,2024-10-30,2024-10-31,22.66,17.55,-0.2255
920856,2024-10-30,2024-10-31,13.4,9.9,-0.2612
300250,2024-10-30,2024-10-31,15.8,15.8,0.0
301259,2024-10-29,2024-10-30,53.06,51.15,-0.036
300949,2024-10-29,2024-10-30,34.76,32.63,-0.0613
300159,2024-10-29,2024-10-30,3.3,3.13,-0.0515
300490,2024-10-29,2024-10-30,8.68,8.3,-0.0438
300246,2024-10-29,2024-10-30,7.42,7.14,-0.0377
920198,2024-10-29,2024-10-30,21.9,17.25,-0.2123
300056,2024-10-29,2024-10-30,19.66,17.45,-0.1124
603386,2024-10-29,2024-10-30,13.1,12.8,-0.0229
300630,2024-10-29,2024-10-30,11.39,10.6,-0.0694
300165,2024-10-29,2024-10-30,3.98,3.89,-0.0226
000692,2024-10-29,2024-10-30,3.62,3.96,0.0939
300520,2024-10-29,2024-10-30,20.0,23.65,0.1825
920152,2024-10-29,2024-10-30,13.9,14.39,0.0353
002861,2024-10-29,2024-10-30,13.0,12.4,-0.0462
301021,2024-10-29,2024-10-30,26.26,24.15,-0.0804
301051,2024-10-29,2024-10-30,27.89,27.0,-0.0319
300366,2024-10-29,2024-10-30,10.93,10.69,-0.022
002585,2024-10-29,2024-10-30,5.81,5.6,-0.0361
920748,2024-10-29,2024-10-30,25.0,29.98,0.1992
301378,2024-10-29,2024-10-30,31.14,30.0,-0.0366
920970,2024-10-29,2024-10-30,6.91,6.91,0.0
002689,2024-10-29,2024-10-30,3.26,3.14,-0.0368
300077,2024-10-29,2024-10-30,32.21,31.7,-0.0158
002719,2024-10-29,2024-10-30,7.42,7.19,-0.031
002501,2024-10-29,2024-10-30,1.53,1.37,-0.1046
301027,2024-10-29,2024-10-30,10.76,10.75,-0.0009
300554,2024-10-29,2024-10-30,24.37,23.2,-0.048
301357,2024-10-29,2024-10-30,39.08,37.9,-0.0302
002205,2024-10-29,2024-10-30,8.65,8.9,0.0289
000793,2024-10-29,2024-10-30,2.93,2.7,-0.0785
002346,2024-10-29,2024-10-30,9.16,10.08,0.1004
000571,2024-10-29,2024-10-30,4.27,4.1,-0.0398
301217,2024-10-29,2024-10-30,11.11,10.76,-0.0315
002058,2024-10-29,2024-10-30,14.3,14.91,0.0427
300299,2024-10-29,2024-10-30,5.58,5.28,-0.0538
002348,2024-10-29,2024-10-30,3.3,3.22,-0.0242
000158,2024-10-29,2024-10-30,28.19,30.6,0.0855
301302,2024-10-29,2024-10-30,19.62,18.53,-0.0556
300808,2024-10-29,2024-10-30,25.0,22.53,-0.0988
300345,2024-10-29,2024-10-30,7.58,7.21,-0.0488
300386,2024-10-29,2024-10-30,15.38,15.69,0.0202
300323,2024-10-29,2024-10-30,6.15,6.0,-0.0244
300462,2024-10-29,2024-10-30,10.65,10.3,-0.0329
300749,2024-10-29,2024-10-30,6.72,6.49,-0.0342
920810,2024-10-29,2024-10-30,12.7,12.5,-0.0157
300561,2024-10-29,2024-10-30,20.5,19.09,-0.0688
300082,2024-10-29,2024-10-30,6.61,6.26,-0.053
300024,2024-10-29,2024-10-30,13.95,13.21,-0.053
002086,2024-10-29,2024-10-30,2.44,2.47,0.0123
300612,2024-10-29,2024-10-30,17.23,16.19,-0.0604
002163,2024-10-29,2024-10-30,7.52,7.31,-0.0279
301372,2024-10-29,2024-10-30,24.2,22.88,-0.0545
301178,2024-10-28,2024-10-29,28.6,29.2,0.021
600719,2024-10-28,2024-10-29,7.45,8.4,0.1275
300269,2024-10-28,2024-10-29,4.15,4.55,0.0964
688373,2024-10-28,2024-10-29,4.88,5.04,0.0328
002848,2024-10-28,2024-10-29,9.25,10.38,0.1222
300688,2024-10-28,2024-10-29,29.0,36.07,0.2438
301228,2024-10-28,2024-10-29,13.01,13.42,0.0315
002009,2024-10-28,2024-10-29,12.72,12.75,0.0024
002682,2024-10-28,2024-10-29,4.28,4.5,0.0514
000516,2024-10-28,2024-10-29,5.5,5.82,0.0582
300080,2024-10-28,2024-10-29,4.98,5.29,0.0622
300293,2024-10-28,2024-10-29,28.41,29.15,0.026
002167,2024-10-28,2024-10-29,6.7,6.77,0.0104
000037,2024-10-28,2024-10-29,8.95,9.2,0.0279
300252,2024-10-28,2024-10-29,9.27,9.42,0.0162
300091,2024-10-28,2024-10-29,2.66,2.84,0.0677
300483,2024-10-28,2024-10-29,9.19,9.29,0.0109
300379,2024-10-28,2024-10-29,16.66,16.87,0.0126
301129,2024-10-28,2024-10-29,24.54,24.75,0.0086
300363,2024-10-28,2024-10-29,19.0,20.0,0.0526
300081,2024-10-28,2024-10-29,6.63,6.82,0.0287
300057,2024-10-28,2024-10-29,5.67,5.67,0.0
300050,2024-10-28,2024-10-29,6.81,7.24,0.0631
300191,2024-10-28,2024-10-29,15.03,15.17,0.0093
300912,2024-10-28,2024-10-29,12.39,12.59,0.0161
300256,2024-10-28,2024-10-29,3.41,3.58,0.0499
300329,2024-10-28,2024-10-29,6.3,6.81,0.081
002151,2024-10-28,2024-10-29,28.21,28.34,0.0046
688021,2024-10-28,2024-10-29,11.43,11.79,0.0315
688306,2024-10-28,2024-10-29,6.0,5.99,-0.0017
688670,2024-10-28,2024-10-29,14.0,14.47,0.0336
601519,2024-10-28,2024-10-29,8.11,8.5,0.0481
300134,2024-10-28,2024-10-29,16.25,16.95,0.0431
300237,2024-10-28,2024-10-29,2.02,2.27,0.1238
601929,2024-10-28,2024-10-29,1.77,2.06,0.1638
301075,2024-10-28,2024-10-29,21.66,21.91,0.0115
300370,2024-10-28,2024-10-29,2.88,3.07,0.066
300499,2024-10-28,2024-10-29,13.09,13.05,-0.0031
002213,2024-10-28,2024-10-29,12.22,12.33,0.009
300485,2024-10-28,2024-10-29,8.14,8.4,0.0319
300210,2024-10-28,2024-10-29,14.82,15.8,0.0661
600288,2024-10-28,2024-10-29,8.28,8.63,0.0423
920819,2024-10-28,2024-10-29,3.7,3.77,0.0189
300478,2024-10-28,2024-10-29,9.5,10.22,0.0758
300072,2024-10-28,2024-10-29,3.69,3.94,0.0678
300565,2024-10-28,2024-10-29,15.6,15.91,0.0199
300471,2024-10-28,2024-10-29,10.61,10.95,0.032
920223,2024-10-28,2024-10-29,7.38,7.8,0.0569
300399,2024-10-28,2024-10-29,21.3,22.01,0.0333
300343,2024-10-28,2024-10-29,6.07,6.1,0.0049
300656,2024-10-28,2024-10-29,38.85,36.22,-0.0677
300436,2024-10-28,2024-10-29,32.45,34.88,0.0749
300991,2024-10-28,2024-10-29,21.29,20.75,-0.0254
920047,2024-10-28,2024-10-29,14.76,14.69,-0.0047
300126,2024-10-28,2024-10-29,5.56,5.8,0.0432
688600,2024-10-28,2024-10-29,16.68,16.75,0.0042
600435,2024-10-28,2024-10-29,11.51,11.65,0.0122
002173,2024-10-28,2024-10-29,7.41,7.73,0.0432
300397,2024-10-28,2024-10-29,15.1,14.55,-0.0364
300093,2024-10-28,2024-10-29,22.21,22.98,0.0347
301288,2024-10-28,2024-10-29,16.83,17.33,0.0297
603421,2024-10-28,2024-10-29,6.02,6.28,0.0432
300204,2024-10-28,2024-10-29,8.15,8.52,0.0454
300245,2024-10-28,2024-10-29,11.1,11.69,0.0532
300071,2024-10-28,2024-10-29,3.65,4.03,0.1041
300511,2024-10-28,2024-10-29,4.11,4.24,0.0316
600867,2024-10-28,2024-10-29,8.36,8.58,0.0263
300530,2024-10-28,2024-10-29,21.93,21.4,-0.0242
002667,2024-10-28,2024-10-29,8.76,9.25,0.0559
002921,2024-10-28,2024-10-29,11.0,11.39,0.0355
300051,2024-10-28,2024-10-29,9.36,9.99,0.0673
300353,2024-10-28,2024-10-29,11.5,11.62,0.0104
300364,2024-10-28,2024-10-29,31.99,34.1,0.066
300410,2024-10-28,2024-10-29,6.53,6.74,0.0322
300486,2024-10-25,2024-10-28,6.13,6.28,0.0245
300420,2024-10-25,2024-10-28,2.7,2.75,0.0185
300608,2024-10-25,2024-10-28,12.61,12.9,0.023
300480,2024-10-25,2024-10-28,15.35,15.02,-0.0215
600802,2024-10-25,2024-10-28,3.45,3.48,0.0087
300966,2024-10-25,2024-10-28,18.58,19.39,0.0436
000536,2024-10-25,2024-10-28,3.46,3.99,0.1532
300887,2024-10-25,2024-10-28,8.16,8.41,0.0306
920146,2024-10-25,2024-10-28,8.12,7.38,-0.0911
300594,2024-10-25,2024-10-28,18.94,19.79,0.0449
301040,2024-10-25,2024-10-28,14.55,16.04,0.1024
300374,2024-10-25,2024-10-28,18.67,19.0,0.0177
300528,2024-10-25,2024-10-28,8.39,8.41,0.0024
300846,2024-10-25,2024-10-28,12.1,13.0,0.0744
300405,2024-10-25,2024-10-28,4.91,5.04,0.0265
688309,2024-10-25,2024-10-28,14.37,15.2,0.0578
300780,2024-10-25,2024-10-28,16.12,16.35,0.0143
300264,2024-10-25,2024-10-28,6.07,6.15,0.0132
300497,2024-10-25,2024-10-28,11.45,12.13,0.0594
301307,2024-10-25,2024-10-28,26.58,25.45,-0.0425
300261,2024-10-25,2024-10-28,8.57,8.99,0.049
002413,2024-10-25,2024-10-28,4.54,4.62,0.0176
002657,2024-10-25,2024-10-28,14.98,15.7,0.0481
002234,2024-10-25,2024-10-28,8.68,8.85,0.0196
300579,2024-10-25,2024-10-28,28.42,28.43,0.0004
688238,2024-10-25,2024-10-28,5.21,5.6,0.0749
301049,2024-10-25,2024-10-28,29.25,29.68,0.0147
300283,2024-10-25,2024-10-28,5.89,6.1,0.0357
300593,2024-10-25,2024-10-28,13.84,14.06,0.0159
300324,2024-10-25,2024-10-28,3.66,3.77,0.0301
300929,2024-10-25,2024-10-28,8.71,9.12,0.0471
300344,2024-10-25,2024-10-28,4.44,4.47,0.0068
603615,2024-10-24,2024-10-25,21.0,20.14,-0.041
002771,2024-10-24,2024-10-25,21.01,22.25,0.059
301100,2024-10-24,2024-10-25,15.58,15.2,-0.0244
300901,2024-10-24,2024-10-25,8.85,8.74,-0.0124
300214,2024-10-24,2024-10-25,5.64,5.65,0.0018
301349,2024-10-24,2024-10-25,29.55,28.59,-0.0325
688004,2024-10-24,2024-10-25,16.13,16.4,0.0167
002227,2024-10-24,2024-10-25,9.34,9.4,0.0064
300683,2024-10-24,2024-10-25,25.6,25.89,0.0113
300810,2024-10-24,2024-10-25,23.75,23.1,-0.0274
300211,2024-10-24,2024-10-25,7.16,7.21,0.007
300188,2024-10-24,2024-10-25,15.31,14.7,-0.0398
688387,2024-10-23,2024-10-24,6.11,6.4,0.0475
300437,2024-10-23,2024-10-24,10.05,10.67,0.0617
600768,2024-10-23,2024-10-24,8.83,8.97,0.0159
002022,2024-10-23,2024-10-24,6.25,6.26,0.0016
603138,2024-10-23,2024-10-24,15.27,15.52,0.0164
300149,2024-10-21,2024-10-22,6.26,6.4,0.0224
300967,2024-10-21,2024-10-22,12.32,12.78,0.0373
002915,2024-10-21,2024-10-22,10.27,10.53,0.0253
300472,2024-10-18,2024-10-21,6.53,6.93,0.0613
000059,2024-10-17,2024-10-18,4.33,4.16,-0.0393
688152,2024-10-10,2024-10-11,54.59,55.55,0.0176
603988,2024-09-05,2024-09-06,11.09,11.4,0.028
600322,2024-09-04,2024-09-05,1.3,1.3,0.0
300998,2024-09-02,2024-09-03,13.21,13.05,-0.0121
600545,2024-09-02,2024-09-03,1.36,1.36,0.0
002374,2024-09-02,2024-09-03,1.75,1.78,0.0171
000820,2024-09-02,2024-09-03,2.41,2.6,0.0788
000678,2024-09-02,2024-09-03,4.21,4.13,-0.019
300942,2024-09-02,2024-09-03,6.72,6.64,-0.0119
300291,2024-09-02,2024-09-03,4.14,3.98,-0.0386
000691,2024-09-02,2024-09-03,3.82,3.81,-0.0026
688201,2024-09-02,2024-09-03,6.95,6.68,-0.0388
603968,2024-09-02,2024-09-03,8.93,8.78,-0.0168
002272,2024-09-02,2024-09-03,4.99,4.95,-0.008
688173,2024-09-02,2024-09-03,9.2,8.57,-0.0685
603616,2024-09-02,2024-09-03,2.88,2.88,0.0
002667,2024-09-02,2024-09-03,5.81,5.85,0.0069
603778,2024-09-02,2024-09-03,2.69,2.66,-0.0112
300051,2024-09-02,2024-09-03,6.39,6.24,-0.0235
600408,2024-09-02,2024-09-03,1.51,1.53,0.0132
603843,2024-09-02,2024-09-03,2.56,2.49,-0.0273
000566,2024-09-02,2024-09-03,3.05,3.0,-0.0164
300149,2024-09-02,2024-09-03,4.59,4.5,-0.0196
300778,2024-09-02,2024-09-03,9.6,9.51,-0.0094
000802,2024-09-02,2024-09-03,4.85,4.8,-0.0103
300645,2024-09-02,2024-09-03,11.6,11.25,-0.0302
600257,2024-09-02,2024-09-03,4.32,4.2,-0.0278
600107,2024-09-02,2024-09-03,3.24,3.21,-0.0093
300659,2024-09-02,2024-09-03,12.09,11.97,-0.0099
301150,2024-09-02,2024-09-03,17.6,17.53,-0.004
600936,2024-09-02,2024-09-03,2.58,2.26,-0.124
603466,2024-09-02,2024-09-03,7.12,7.42,0.0421
300084,2024-09-02,2024-09-03,4.92,4.85,-0.0142
300614,2024-09-02,2024-09-03,8.66,8.46,-0.0231
300830,2024-09-02,2024-09-03,5.73,5.6,-0.0227
301235,2024-09-02,2024-09-03,17.02,16.91,-0.0065
301125,2024-09-02,2024-09-03,8.61,8.41,-0.0232
603139,2024-09-02,2024-09-03,11.85,11.82,-0.0025
600337,2024-09-02,2024-09-03,1.38,1.35,-0.0217
002491,2024-09-02,2024-09-03,3.31,3.17,-0.0423
000720,2024-09-02,2024-09-03,2.3,2.29,-0.0043
300248,2024-09-02,2024-09-03,6.66,6.6,-0.009
603789,2024-09-02,2024-09-03,6.58,6.44,-0.0213
600665,2024-09-02,2024-09-03,2.37,2.35,-0.0084
300391,2024-09-02,2024-09-03,3.44,3.45,0.0029
000510,2024-09-02,2024-09-03,2.99,3.02,0.01
603887,2024-09-02,2024-09-03,5.88,5.8,-0.0136
300616,2024-09-02,2024-09-03,9.84,9.63,-0.0213
300594,2024-09-02,2024-09-03,13.8,13.52,-0.0203
688098,2024-09-02,2024-09-03,3.93,3.87,-0.0153
600844,2024-09-02,2024-09-03,2.32,2.29,-0.0129
300242,2024-09-02,2024-09-03,2.19,2.22,0.0137
002184,2024-09-02,2024-09-03,8.23,8.15,-0.0097
300513,2024-09-02,2024-09-03,7.38,7.28,-0.0136
300043,2024-09-02,2024-09-03,2.69,2.6,-0.0335
001366,2024-09-02,2024-09-03,9.89,9.91,0.002
600683,2024-09-02,2024-09-03,3.47,3.43,-0.0115
601002,2024-09-02,2024-09-03,2.93,2.89,-0.0137
000663,2024-09-02,2024-09-03,4.2,4.13,-0.0167
000952,2024-09-02,2024-09-03,5.0,4.93,-0.014
002514,2024-09-02,2024-09-03,5.2,5.8,0.1154
002263,2024-09-02,2024-09-03,1.91,1.87,-0.0209
300106,2024-09-02,2024-09-03,7.4,6.98,-0.0568
600227,2024-09-02,2024-09-03,1.51,1.5,-0.0066
301313,2024-09-02,2024-09-03,18.18,19.09,0.0501
600370,2024-09-02,2024-09-03,1.24,1.24,0.0
300564,2024-09-02,2024-09-03,8.9,8.63,-0.0303
002054,2024-09-02,2024-09-03,4.76,4.71,-0.0105
300093,2024-09-02,2024-09-03,11.15,11.12,-0.0027
300929,2024-09-02,2024-09-03,7.18,7.1,-0.0111
000859,2024-09-02,2024-09-03,3.87,4.1,0.0594
002069,2024-09-02,2024-09-03,2.61,2.61,0.0
300359,2024-09-02,2024-09-03,4.59,4.6,0.0022
300700,2024-09-02,2024-09-03,6.03,5.81,-0.0365
002575,2024-09-02,2024-09-03,4.16,4.15,-0.0024
600807,2024-09-02,2024-09-03,2.71,2.67,-0.0148
600756,2024-09-02,2024-09-03,9.95,9.59,-0.0362
603918,2024-09-02,2024-09-03,8.91,8.66,-0.0281
000925,2024-09-02,2024-09-03,5.48,5.35,-0.0237
300663,2024-09-02,2024-09-03,10.07,10.71,0.0636
000659,2024-09-02,2024-09-03,1.92,1.95,0.0156
301356,2024-09-02,2024-09-03,11.97,11.82,-0.0125
688165,2024-09-02,2024-09-03,7.83,7.53,-0.0383
300072,2024-09-02,2024-09-03,1.9,1.87,-0.0158
300510,2024-09-02,2024-09-03,3.36,3.29,-0.0208
002795,2024-09-02,2024-09-03,3.4,3.35,-0.0147
002058,2024-09-02,2024-09-03,7.44,7.35,-0.0121
300572,2024-09-02,2024-09-03,12.82,12.92,0.0078
000571,2024-09-02,2024-09-03,2.89,2.88,-0.0035
300732,2024-09-02,2024-09-03,6.68,6.5,-0.0269
002520,2024-09-02,2024-09-03,3.77,3.73,-0.0106
301231,2024-09-02,2024-09-03,15.51,15.32,-0.0123
605567,2024-09-02,2024-09-03,7.56,7.55,-0.0013
300311,2024-09-02,2024-09-03,3.11,3.08,-0.0096
001313,2024-09-02,2024-09-03,6.91,6.81,-0.0145
002253,2024-09-02,2024-09-03,9.83,9.7,-0.0132
600135,2024-09-02,2024-09-03,4.88,4.9,0.0041
301321,2024-09-02,2024-09-03,12.2,12.27,0.0057
600410,2024-09-02,2024-09-03,4.2,3.98,-0.0524
300940,2024-09-02,2024-09-03,13.05,12.88,-0.013
600405,2024-09-02,2024-09-03,3.51,3.55,0.0114
002634,2024-09-02,2024-09-03,2.93,2.91,-0.0068
003042,2024-09-02,2024-09-03,11.45,11.52,0.0061
002842,2024-09-02,2024-09-03,5.27,5.22,-0.0095
300081,2024-09-02,2024-09-03,4.6,4.56,-0.0087
600265,2024-09-02,2024-09-03,13.77,13.86,0.0065
600984,2024-09-02,2024-09-03,2.29,2.28,-0.0044
600892,2024-09-02,2024-09-03,4.06,4.06,0.0
000637,2024-09-02,2024-09-03,3.18,3.16,-0.0063
300675,2024-09-02,2024-09-03,11.95,11.77,-0.0151
603810,2024-09-02,2024-09-03,8.02,8.54,0.0648
600162,2024-09-02,2024-09-03,1.32,1.31,-0.0076
605178,2024-09-02,2024-09-03,13.25,15.5,0.1698
002022,2024-09-02,2024-09-03,5.62,5.5,-0.0214
300477,2024-09-02,2024-09-03,2.4,2.31,-0.0375
000717,2024-09-02,2024-09-03,1.66,1.64,-0.012
300032,2024-09-02,2024-09-03,3.42,3.55,0.038
300264,2024-09-02,2024-09-03,4.5,4.45,-0.0111
300405,2024-09-02,2024-09-03,3.75,3.76,0.0027
300152,2024-09-02,2024-09-03,1.85,1.88,0.0162
000713,2024-09-02,2024-09-03,5.51,5.46,-0.0091
300266,2024-09-02,2024-09-03,1.45,1.45,0.0
000978,2024-09-02,2024-09-03,5.77,5.72,-0.0087
600691,2024-09-02,2024-09-03,1.53,1.55,0.0131
300786,2024-09-02,2024-09-03,11.03,10.61,-0.0381
300157,2024-09-02,2024-09-03,2.16,2.08,-0.037
300252,2024-08-30,2024-09-02,6.35,6.6,0.0394
301396,2024-08-30,2024-09-02,19.68,20.21,0.0269
000955,2024-08-30,2024-09-02,2.95,2.99,0.0136
600981,2024-08-30,2024-09-02,1.62,1.66,0.0247
000590,2024-08-30,2024-09-02,5.17,5.21,0.0077
002713,2024-08-30,2024-09-02,2.29,2.52,0.1004
002759,2024-08-30,2024-09-02,5.74,5.95,0.0366
300486,2024-08-30,2024-09-02,5.16,5.3,0.0271
688373,2024-08-30,2024-09-02,3.92,4.03,0.0281
300839,2024-08-30,2024-09-02,6.07,6.16,0.0148
603721,2024-08-30,2024-09-02,19.58,20.14,0.0286
920719,2024-08-30,2024-09-02,7.6,7.61,0.0013
300497,2024-08-30,2024-09-02,7.91,8.19,0.0354
688176,2024-08-30,2024-09-02,5.08,5.28,0.0394
300071,2024-08-30,2024-09-02,2.17,2.46,0.1336
300410,2024-08-30,2024-09-02,4.87,5.1,0.0472
688496,2024-08-30,2024-09-02,7.44,7.57,0.0175
300345,2024-08-30,2024-09-02,6.38,6.35,-0.0047
688238,2024-08-30,2024-09-02,4.03,4.25,0.0546
300696,2024-08-30,2024-09-02,12.32,12.4,0.0065
300479,2024-08-30,2024-09-02,13.36,13.77,0.0307
000514,2024-08-30,2024-09-02,3.03,3.24,0.0693
300469,2024-08-30,2024-09-02,12.32,13.58,0.1023
002793,2024-08-30,2024-09-02,3.68,3.71,0.0082
300379,2024-08-30,2024-09-02,9.04,9.5,0.0509
002679,2024-08-30,2024-09-02,6.7,6.68,-0.003
000697,2024-08-30,2024-09-02,5.34,5.46,0.0225
601929,2024-08-30,2024-09-02,1.03,1.05,0.0194
002211,2024-08-30,2024-09-02,2.66,2.57,-0.0338
300713,2024-08-30,2024-09-02,13.58,13.62,0.0029
300887,2024-08-30,2024-09-02,6.43,6.66,0.0358
000520,2024-08-30,2024-09-02,2.11,2.13,0.0095
300197,2024-08-30,2024-09-02,1.32,1.33,0.0076
920575,2024-08-30,2024-09-02,16.0,16.25,0.0156
002694,2024-08-30,2024-09-02,3.41,3.42,0.0029
603232,2024-08-30,2024-09-02,9.69,10.06,0.0382
300329,2024-08-30,2024-09-02,3.89,4.02,0.0334
002888,2024-08-30,2024-09-02,16.12,16.61,0.0304
002910,2024-08-30,2024-09-02,6.06,6.23,0.0281
300147,2024-08-30,2024-09-02,6.8,7.0,0.0294
002169,2024-08-30,2024-09-02,4.25,4.34,0.0212
002383,2024-08-30,2024-09-02,5.58,5.63,0.009
603028,2024-08-30,2024-09-02,5.44,5.57,0.0239
600881,2024-08-30,2024-09-02,1.01,1.02,0.0099
300808,2024-08-30,2024-09-02,15.58,15.99,0.0263
300745,2024-08-30,2024-09-02,12.98,13.35,0.0285
920223,2024-08-30,2024-09-02,3.74,3.99,0.0668
002659,2024-08-30,2024-09-02,3.61,3.77,0.0443
002527,2024-08-30,2024-09-02,5.95,6.01,0.0101
003032,2024-08-30,2024-09-02,8.12,8.27,0.0185
300478,2024-08-30,2024-09-02,7.09,7.24,0.0212
300889,2024-08-30,2024-09-02,10.57,10.61,0.0038
300912,2024-08-30,2024-09-02,9.45,9.57,0.0127
300599,2024-08-30,2024-09-02,4.82,5.24,0.0871
920249,2024-08-30,2024-09-02,3.9,4.3,0.1026
300128,2024-08-30,2024-09-02,3.41,3.4,-0.0029
920809,2024-08-30,2024-09-02,3.45,3.48,0.0087
300736,2024-08-30,2024-09-02,7.82,8.13,0.0396
688512,2024-08-30,2024-09-02,6.75,7.05,0.0444
300269,2024-08-30,2024-09-02,2.87,2.95,0.0279
002548,2024-08-30,2024-09-02,3.68,3.73,0.0136
301228,2024-08-30,2024-09-02,10.0,10.27,0.027
603839,2024-08-30,2024-09-02,4.24,4.32,0.0189
002912,2024-08-30,2024-09-02,15.2,15.65,0.0296
300159,2024-08-30,2024-09-02,2.18,2.29,0.0505
300287,2024-08-30,2024-09-02,2.2,2.29,0.0409
300518,2024-08-30,2024-09-02,7.94,8.27,0.0416
300591,2024-08-30,2024-09-02,3.01,3.03,0.0066
601908,2024-08-30,2024-09-02,2.28,2.3,0.0088
002366,2024-08-30,2024-09-02,3.24,3.25,0.0031
000561,2024-08-30,2024-09-02,6.16,6.27,0.0179
300955,2024-08-30,2024-09-02,12.02,12.23,0.0175
300527,2024-08-30,2024-09-02,6.47,6.49,0.0031
600403,2024-08-30,2024-09-02,2.43,2.48,0.0206
300076,2024-08-30,2024-09-02,3.52,3.74,0.0625
002348,2024-08-30,2024-09-02,2.26,2.27,0.0044
920578,2024-08-30,2024-09-02,11.01,11.49,0.0436
300052,2024-08-30,2024-09-02,10.29,11.11,0.0797
300656,2024-08-30,2024-09-02,17.57,18.6,0.0586
603978,2024-08-30,2024-09-02,9.64,9.71,0.0073
603982,2024-08-30,2024-09-02,7.39,7.34,-0.0068
002672,2024-08-30,2024-09-02,3.34,3.35,0.003
003005,2024-08-30,2024-09-02,20.33,21.0,0.033
603272,2024-08-30,2024-09-02,8.37,8.67,0.0358
300462,2024-08-30,2024-09-02,8.79,9.05,0.0296
300551,2024-08-30,2024-09-02,6.1,6.21,0.018
603813,2024-08-30,2024-09-02,9.06,9.25,0.021
300293,2024-08-30,2024-09-02,14.72,15.43,0.0482
002696,2024-08-30,2024-09-02,3.75,3.87,0.032
300091,2024-08-30,2024-09-02,1.43,1.5,0.049
300619,2024-08-30,2024-09-02,19.15,19.82,0.035
002319,2024-08-30,2024-09-02,9.08,9.03,-0.0055
601588,2024-08-30,2024-09-02,1.3,1.33,0.0231
688280,2024-08-30,2024-09-02,3.7,3.77,0.0189
002868,2024-08-30,2024-09-02,12.09,12.28,0.0157
300639,2024-08-30,2024-09-02,5.6,5.75,0.0268
301178,2024-08-30,2024-09-02,19.37,19.92,0.0284
002059,2024-08-30,2024-09-02,4.9,5.04,0.0286
000503,2024-08-30,2024-09-02,6.81,6.92,0.0162
300730,2024-08-30,2024-09-02,8.82,8.98,0.0181
000059,2024-08-30,2024-09-02,3.94,3.98,0.0102
002640,2024-08-30,2024-09-02,1.42,1.49,0.0493
001201,2024-08-30,2024-09-02,14.85,15.08,0.0155
603316,2024-08-30,2024-09-02,3.63,3.73,0.0275
300305,2024-08-30,2024-09-02,4.84,4.89,0.0103
301268,2024-08-30,2024-09-02,14.04,14.29,0.0178
688030,2024-08-30,2024-09-02,10.13,10.18,0.0049
301302,2024-08-30,2024-09-02,13.71,14.02,0.0226
300853,2024-08-29,2024-08-30,12.22,12.36,0.0115
002829,2024-08-29,2024-08-30,18.05,18.2,0.0083
920641,2024-08-29,2024-08-30,6.8,6.87,0.0103
300161,2024-08-29,2024-08-30,18.49,19.55,0.0573
300561,2024-08-29,2024-08-30,7.58,7.7,0.0158
300983,2024-08-29,2024-08-30,14.7,14.71,0.0007
603226,2024-08-29,2024-08-30,3.05,3.09,0.0131
002037,2024-08-29,2024-08-30,6.68,6.93,0.0374
002199,2024-08-29,2024-08-30,6.35,6.45,0.0157
603030,2024-08-29,2024-08-30,1.83,1.79,-0.0219
603335,2024-08-29,2024-08-30,3.87,3.97,0.0258
000695,2024-08-29,2024-08-30,10.19,10.25,0.0059
300780,2024-08-29,2024-08-30,12.37,12.7,0.0267
002769,2024-08-29,2024-08-30,4.64,4.74,0.0216
600770,2024-08-29,2024-08-30,2.23,2.28,0.0224
300078,2024-08-29,2024-08-30,2.29,2.36,0.0306
600753,2024-08-29,2024-08-30,5.2,5.16,-0.0077
300533,2024-08-29,2024-08-30,13.1,13.34,0.0183
300485,2024-08-29,2024-08-30,6.5,6.62,0.0185
300343,2024-08-29,2024-08-30,4.24,4.34,0.0236
300588,2024-08-29,2024-08-30,8.29,8.31,0.0024
